# Date:     2024-01-15 15:50:33
# Database: ocvs
# Target:   lmc_cepheids
# Query:    TRUE 
# Objects:  4713
# Columns:
# ID	Mode	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	P_2	dP_2	T0_2	A_2	R21_2	phi21_2	R31_2	phi31_2	P_3	dP_3	T0_3	A_3	R21_3	phi21_3	R31_3	phi31_3	Remarks
OGLE-LMC-CEP-2689	F	5.631808	-70.396972	LMC_SC17_19805	LMC177.6.29624	LMC516.01.40070	-99.99	15.325	16.388	1.063	4.5581777	0.0000258	6001.12218	0.186	0.246	4.873	0.050	3.629	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2690	1	5.632628	-70.188194	LMC_SC17_39517	LMC177.5.100564	LMC516.09.32996	-99.99	15.672	16.547	0.875	2.1136006	0.0000061	6001.11089	0.215	0.106	4.707	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.327033 d
OGLE-LMC-CEP-2691	1	5.633050	-69.924333	LMC_SC17_64566	LMC176.7.24176	LMC516.09.64307	CV481	15.288	16.171	0.883	2.4793138	0.0000108	6002.21941	0.182	0.108	4.716	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2692	1	5.633342	-69.281778	-99.99	LMC175.7.71626	LMC517.01.120	-99.99	16.765	17.884	1.119	1.2005692	0.0000046	6000.99633	0.184	0.169	4.248	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2693	1	5.633914	-70.169167	LMC_SC17_39484	LMC177.5.100546	LMC516.09.32940	-99.99	14.689	15.490	0.801	3.5423453	0.0000143	6002.97794	0.200	0.150	3.464	0.047	0.913	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2694	F	5.634350	-70.525528	LMC_SC17_11204	LMC177.7.26893	LMC516.01.32393	HV2729	14.739	15.629	0.890	6.1338129	0.0000214	6003.75856	0.391	0.363	5.199	0.091	3.691	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2695	1	5.634489	-69.951417	LMC_SC17_59796	LMC176.7.24182	LMC516.09.64344	-99.99	15.440	16.169	0.729	1.9902558	0.0000079	6001.57236	0.117	0.070	4.783	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2696	1	5.634569	-70.296889	LMC_SC17_29007	LMC177.6.90269	LMC516.01.60282	CV479	15.147	15.962	0.815	2.9338116	0.0000130	6001.28557	0.220	0.066	3.208	0.049	6.167	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2697	F	5.634681	-70.459472	LMC_SC17_87211	LMC177.7.80680	LMC516.01.40084	-99.99	15.428	16.412	0.984	3.8718869	0.0000073	6001.20567	0.467	0.405	4.604	0.193	2.991	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2698	1	5.634953	-71.070889	-99.99	LMC178.7.37115	LMC515.19.6290	-99.99	15.572	16.291	0.719	1.8163721	0.0000040	6000.59779	0.269	0.188	4.508	0.023	3.060	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2699	F	5.635464	-69.939639	LMC_SC17_122395	LMC176.7.24184	LMC516.09.64301	-99.99	15.373	16.330	0.957	3.6274204	0.0000054	6002.86164	0.436	0.433	4.593	0.224	2.926	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2700	F	5.635492	-69.151806	-99.99	LMC175.6.48544	LMC517.01.10199	-99.99	16.425	17.747	1.322	2.9990654	0.0000082	6002.88780	0.509	0.482	4.560	0.263	2.776	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2701	1	5.635683	-70.440472	LMC_SC17_91102	LMC177.7.80685	LMC516.01.40107	-99.99	15.645	16.408	0.763	1.7688348	0.0000027	6000.28544	0.257	0.199	4.515	0.052	3.112	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2702	F	5.635964	-69.726889	-99.99	LMC176.6.58953	LMC516.18.46394	CV494	15.668	16.573	0.905	3.0708590	0.0000042	6000.04901	0.429	0.374	4.446	0.172	2.667	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2703	F	5.636019	-70.378028	LMC_SC17_94946	LMC177.6.29640	LMC516.01.49910	CV482	15.407	16.277	0.870	3.5283591	0.0000049	6003.10277	0.410	0.394	4.597	0.192	2.956	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2704	F	5.636328	-71.407000	-99.99	LMC179.5.4883	LMC515.10.54	-99.99	15.919	16.648	0.729	2.0615114	0.0000023	6000.07675	0.447	0.436	4.357	0.224	2.571	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2705	1	5.636583	-70.712667	-99.99	LMC177.8.23488	LMC515.27.7549	-99.99	17.211	17.528	0.317	0.2645413	0.0000005	6000.15092	0.209	0.174	4.577	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	Blazhko modulation
OGLE-LMC-CEP-2706	1	5.636936	-69.877556	-99.99	LMC176.7.81654	LMC516.18.29052	-99.99	16.833	17.797	0.964	0.9691992	0.0000026	6000.72853	0.146	0.172	3.667	0.062	1.488	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2707	1	5.636994	-70.351639	LMC_SC17_94971	LMC177.6.90278	LMC516.01.49935	CV485	15.400	16.212	0.812	2.2991572	0.0000061	6002.01866	0.168	0.083	4.704	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2708	F	5.637114	-70.289639	LMC_SC17_99137	LMC177.6.90279	LMC516.01.60336	-99.99	15.931	17.250	1.319	4.1080815	0.0000184	6002.44480	0.221	0.276	4.663	0.070	3.151	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2709	1	5.637483	-67.761083	-99.99	LMC173.4.57	LMC518.08.986D	-99.99	15.088	-99.99	-99.99	2.0623033	0.0000175	6001.59637	0.271	0.176	4.668	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2710	F	5.637967	-69.720111	-99.99	LMC176.6.66707	LMC516.18.15900	CV496	15.529	16.355	0.826	3.0973618	0.0000027	6000.59534	0.584	0.438	4.447	0.248	2.612	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2711	F	5.637975	-70.582472	LMC_SC17_80238	LMC177.7.26940	LMC515.27.26340	HV12628	15.327	16.157	0.830	3.5390514	0.0000069	6002.78155	0.463	0.451	4.596	0.229	2.984	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2712	1	5.638047	-70.327167	LMC_SC17_99111	LMC177.6.90285	LMC516.01.49888	CV491	15.276	16.029	0.753	2.3092512	0.0000057	6001.58230	0.201	0.095	4.891	0.022	4.972	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2713	1	5.638069	-70.381833	LMC_SC17_94941	LMC177.6.29652	LMC516.01.49905	CV489	15.522	16.202	0.680	1.8345657	0.0000029	6000.30707	0.257	0.191	4.463	0.029	2.651	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2714	F	5.638083	-70.439250	LMC_SC17_91079	LMC177.7.80699	LMC516.01.40050	-99.99	15.088	16.283	1.195	5.1318250	0.0000111	6001.73127	0.447	0.428	4.859	0.165	3.309	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2715	F	5.638575	-68.084861	-99.99	LMC173.2.18	LMC554.16.16199	HV1007	14.420	15.064	0.644	5.2021025	0.0000076	6001.46372	0.667	0.460	4.606	0.234	2.914	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2716	1	5.638675	-70.463361	LMC_SC17_87209	LMC177.7.80703	LMC516.01.40078	-99.99	15.635	16.470	0.835	2.0540381	0.0000295	6000.53986	0.043	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2717	1	5.638767	-70.272056	LMC_SC17_102956	LMC177.5.36183	LMC516.01.60350	-99.99	15.648	16.506	0.858	2.0174987	0.0000047	6000.58511	0.269	0.163	4.590	0.022	3.658	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.239302 d
OGLE-LMC-CEP-2718	F	5.638786	-69.155361	-99.99	LMC175.6.48560	LMC553.25.24207	-99.99	16.176	17.367	1.191	3.4525146	0.0000085	6000.97775	0.441	0.445	4.589	0.224	2.953	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2719	1	5.638961	-70.194667	LMC_SC17_107167	LMC177.5.100595	LMC516.09.32985	CV493	15.639	16.776	1.137	2.4473772	0.0000086	6000.15888	0.173	0.068	5.016	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2720	1	5.639769	-69.893500	LMC_SC17_126402	LMC176.7.81554	LMC516.18.55	CV498	15.452	16.257	0.805	2.2949537	0.0000071	6001.05944	0.269	0.103	4.749	0.014	5.283	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.429809 d
OGLE-LMC-CEP-2721	F	5.640153	-70.234694	LMC_SC17_102941	LMC177.5.36189	LMC516.01.7420D	-99.99	15.070	-99.99	-99.99	4.4876183	0.0001496	6002.31871	0.219	0.298	4.706	0.088	2.988	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2722	F	5.640375	-68.657472	-99.99	LMC174.3.2517	LMC517.17.16568	-99.99	15.231	16.130	0.899	4.2694645	0.0000062	6001.92156	0.514	0.452	4.674	0.234	3.105	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2723	1	5.640744	-70.386861	LMC_SC17_94909	LMC177.6.29609	LMC516.01.49852	HV5977	15.047	15.751	0.704	2.6794760	0.0000094	6002.10559	0.252	0.046	4.281	0.033	5.994	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2724	1	5.641050	-70.593639	LMC_SC17_80229	LMC177.8.70257	LMC515.26.42498	-99.99	15.616	16.447	0.831	1.9161770	0.0000070	6000.86199	0.269	0.147	4.621	0.031	3.957	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2725	F	5.641656	-70.090639	LMC_SC17_114061	LMC176.8.39481	LMC516.09.6892	CV501	15.238	16.462	1.224	5.6199631	0.0000142	6004.43921	0.511	0.426	4.914	0.165	3.414	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2726	F	5.641694	-70.132222	LMC_SC17_110883	LMC177.5.100694	LMC516.09.6984	-99.99	16.560	18.304	1.744	3.4715841	0.0000067	6003.09224	0.471	0.436	4.585	0.230	2.928	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2727	F	5.641947	-69.491306	-99.99	LMC175.8.32743	LMC516.26.3577	-99.99	16.090	17.108	1.018	3.0106889	0.0000034	6002.47963	0.492	0.483	4.585	0.273	2.935	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2728	F	5.642006	-68.062222	-99.99	LMC173.3.65	LMC554.24.32	HV2746	15.346	15.969	0.623	2.8841515	0.0000026	6001.76628	0.703	0.508	4.438	0.311	2.622	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2729	F	5.642067	-70.464583	LMC_SC17_87208	LMC177.7.80716	LMC516.01.6204	HV2735	15.431	16.255	0.824	3.1986582	0.0000051	6002.34810	0.654	0.454	4.422	0.270	2.591	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2730	1	5.642131	-69.992000	LMC_SC17_117748	LMC176.7.35134	LMC516.09.15660	-99.99	14.816	15.651	0.835	3.5712316	0.0000193	6002.12392	0.202	0.168	3.699	0.065	0.832	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2731	F	5.642539	-70.652028	LMC_SC17_76749	LMC177.8.70264	LMC515.26.42473	HV2734 LMV593	15.282	15.999	0.717	3.2229473	0.0000031	6002.52805	0.544	0.470	4.507	0.270	2.790	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2732	1	5.642931	-70.553083	LMC_SC17_83644	LMC177.7.26963	LMC515.26.51333	-99.99	15.707	16.577	0.870	1.9586501	0.0000057	6000.05700	0.205	0.129	4.878	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2733	F	5.643053	-68.301083	-99.99	LMC173.1.147	LMC554.15.66	HV2745	15.629	16.295	0.666	2.4564310	0.0000026	6001.47474	0.645	0.499	4.341	0.279	2.538	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2734	F	5.643272	-70.608139	LMC_SC17_80221	LMC177.8.70267	LMC515.26.42559	-99.99	15.757	16.509	0.752	2.3993244	0.0000025	6000.18530	0.464	0.471	4.417	0.244	2.693	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2735	1	5.643308	-70.368806	LMC_SC17_94959	LMC177.6.29672	LMC516.01.14771	CV500	15.469	16.282	0.813	2.1852212	0.0000073	6001.06884	0.192	0.087	4.813	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.349672 d
OGLE-LMC-CEP-2736	F	5.643536	-70.454611	LMC_SC17_91089	LMC177.7.80722	LMC516.01.6184	HV2736	15.220	16.008	0.788	3.5479774	0.0000038	6000.19429	0.594	0.419	4.444	0.232	2.687	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2737	1	5.643633	-69.572917	-99.99	LMC176.5.57245	LMC516.26.71	-99.99	16.770	18.170	1.400	1.9501344	0.0000084	6000.10642	0.241	0.149	4.640	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2738	F	5.643831	-70.635750	LMC_SC17_76788	LMC177.8.70268	LMC515.26.42528	HV2739	15.609	16.373	0.764	2.6604946	0.0000031	6000.83742	0.589	0.493	4.403	0.279	2.618	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2739	1	5.644403	-70.609417	LMC_SC17_80220	LMC177.8.70271	LMC515.26.42496	-99.99	15.292	16.004	0.712	2.2588600	0.0000089	6001.94976	0.189	0.078	5.224	0.029	4.929	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2740	F	5.644567	-70.355000	LMC_SC17_94969	LMC177.6.90312	LMC516.01.14787	HV2737	15.488	16.363	0.875	3.3100315	0.0000045	6000.13594	0.512	0.439	4.473	0.248	2.704	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2741	1	5.644583	-70.110639	LMC_SC17_110851	LMC176.8.39535	LMC516.09.6927	CV507	15.916	17.021	1.105	1.9536744	0.0000035	6001.00747	0.264	0.182	4.592	0.035	3.559	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2742	F	5.645106	-70.557361	LMC_SC17_83619	LMC177.7.39621	LMC515.26.51282	-99.99	15.262	16.137	0.875	3.8456545	0.0000046	6002.13776	0.549	0.445	4.556	0.241	2.919	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2743	F	5.645289	-70.358194	LMC_SC17_94967	LMC177.6.43668	LMC516.01.14782	-99.99	15.373	16.258	0.885	3.5751191	0.0000036	6001.60880	0.503	0.440	4.594	0.234	2.962	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2744	F	5.645392	-70.645972	LMC_SC17_76725	LMC177.8.82273	LMC515.26.42452	HV1012	14.224	15.112	0.888	7.5208638	0.0000187	6005.95607	0.526	0.307	5.093	0.207	3.264	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2745	F	5.645725	-70.189917	LMC_SC17_107170	LMC177.5.113552	LMC516.09.60	CV511	15.900	17.316	1.416	3.9078180	0.0000058	6000.64209	0.564	0.443	4.575	0.231	2.933	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2746	12	5.645958	-70.603167	LMC_SC17_80292	LMC177.8.82361	LMC515.26.42713	-99.99	16.515	17.124	0.609	0.8078276	0.0000009	6000.75248	0.303	0.230	3.720	0.097	1.456	0.6502573	0.0000042	6000.47377	0.046	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2747	F	5.646044	-69.842639	LMC_SC17_130248	LMC176.7.81569	LMC516.18.7415	CV517	15.180	16.173	0.993	4.8519116	0.0000158	6000.43987	0.267	0.312	4.823	0.085	3.427	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2748	1	5.646092	-70.486889	LMC_SC17_87165	LMC177.7.93818	LMC516.01.23	-99.99	15.090	16.059	0.969	1.6514062	0.0000075	6000.00908	0.131	0.166	4.610	0.040	3.640	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2749	1	5.646175	-69.935861	LMC_SC17_122399	LMC176.7.35215	LMC516.09.25802	-99.99	15.784	17.068	1.284	2.7832035	0.0000146	6002.17221	0.137	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2750	1	5.646267	-69.688583	-99.99	LMC176.5.27228	LMC516.18.16053	-99.99	16.512	17.489	0.977	1.3224680	0.0000041	6000.09885	0.138	0.134	4.135	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2751	1	5.646406	-70.285778	LMC_SC17_99139	LMC177.6.104642	LMC516.01.24456	CV509	15.833	16.733	0.900	1.9169993	0.0000052	6001.43823	0.227	0.158	4.616	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2752	12	5.646731	-69.585944	-99.99	LMC176.5.57435	LMC516.26.350	-99.99	18.183	19.627	1.444	0.8335403	0.0000034	6000.49472	0.221	0.249	3.962	0.079	1.967	0.6712526	0.0000084	6000.05438	0.061	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2753	F	5.647119	-70.019472	LMC_SC17_175076	LMC176.8.81886	LMC516.09.15649	HV12332	15.360	16.241	0.881	3.4443877	0.0000040	6003.31154	0.487	0.397	4.475	0.202	2.753	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2754	12	5.647356	-71.854556	-99.99	LMC179.8.3882	LMC514.27.18510	-99.99	15.927	16.223	0.296	1.2540232	0.0000082	6000.98831	0.159	0.152	4.289	0.046	2.948	1.0046414	0.0000167	6000.02932	0.033	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2755	1	5.647378	-70.494250	LMC_SC17_146711	LMC177.7.93823	LMC516.01.51	-99.99	15.412	16.135	0.723	1.8831639	0.0000043	6001.02201	0.250	0.175	4.556	0.030	3.036	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2756	12	5.647531	-69.822722	LMC_SC17_186042	LMC176.6.30927	LMC516.18.7531	CV520	17.107	17.796	0.689	0.6110260	0.0000013	6000.32760	0.229	0.214	3.446	0.110	1.437	0.4912445	0.0000059	6000.26192	0.046	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2757	F	5.647586	-70.336833	LMC_SC17_157914	LMC177.6.104650	LMC516.01.14739	CV513	15.067	16.125	1.058	5.7452843	0.0000205	6001.44706	0.265	0.304	5.056	0.055	3.768	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2758	1	5.647603	-70.493333	LMC_SC17_146713	LMC177.7.93824	LMC516.01.52	-99.99	15.739	16.437	0.698	1.5067984	0.0000019	6000.59454	0.323	0.227	4.354	0.083	2.610	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
